ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
50032,19780,1.000000000,0.000000000,1.000000000,1.000000000
50055,11180,0.796334012,1.000000000,1.000000000,0.802761341
48879,29620,0.990320870,0.998349835,1.000000000,0.991244676
48819,29620,1.000000000,1.000000000,0.000000000,1.000000000
48873,29620,0.200581395,0.022727273,0.200000000,0.190026954
48871,10940,0.995381062,1.000000000,1.000000000,0.995490417
48883,34380,0.732193732,0.810000000,1.000000000,0.738986119
48832,10940,1.000000000,1.000000000,0.000000000,1.000000000
49008,28020,1.000000000,1.000000000,1.000000000,1.000000000
49033,12980,1.000000000,1.000000000,1.000000000,1.000000000
49057,28020,1.000000000,1.000000000,1.000000000,1.000000000
49065,28020,1.000000000,1.000000000,1.000000000,1.000000000
49016,12980,1.000000000,1.000000000,1.000000000,1.000000000
49080,24340,0.195826645,0.043280182,0.049586777,0.182240510
49046,24340,1.000000000,1.000000000,1.000000000,1.000000000
49689,99999,0.920517560,0.873239437,0.000000000,0.917606245
49648,99999,1.000000000,1.000000000,1.000000000,1.000000000
49738,99999,0.976429809,0.988814318,1.000000000,0.977629700
49770,99999,1.000000000,1.000000000,1.000000000,1.000000000
49619,99999,1.000000000,1.000000000,0.000000000,1.000000000
49631,13660,0.116808252,0.008928571,0.000000000,0.112046444
49745,99999,1.000000000,1.000000000,1.000000000,1.000000000
49456,24340,0.941668346,0.923930269,0.981424149,0.941819853
49428,24340,1.000000000,1.000000000,1.000000000,1.000000000
49459,99999,1.000000000,1.000000000,1.000000000,1.000000000
49512,24340,1.000000000,1.000000000,1.000000000,1.000000000
49450,26090,1.000000000,1.000000000,1.000000000,1.000000000
49534,24340,1.000000000,1.000000000,1.000000000,1.000000000
49516,24340,1.000000000,1.000000000,1.000000000,1.000000000
49343,24340,0.707995365,0.866666667,1.000000000,0.711582135
49346,13660,0.998697238,1.000000000,1.000000000,0.998720900
49349,99999,1.000000000,1.000000000,1.000000000,1.000000000
49401,24340,1.000000000,1.000000000,1.000000000,1.000000000
49403,24340,0.957928803,1.000000000,1.000000000,0.959876543
49101,35660,1.000000000,1.000000000,1.000000000,1.000000000
49094,12980,0.160862355,0.201754386,0.065573770,0.160417472
49339,24340,0.999153976,1.000000000,1.000000000,0.999166667
49410,31220,1.000000000,1.000000000,0.000000000,1.000000000
53705,31540,1.000000000,1.000000000,1.000000000,1.000000000
53726,31540,1.000000000,1.000000000,1.000000000,1.000000000
53718,31540,1.000000000,1.000000000,1.000000000,1.000000000
53744,31540,1.000000000,1.000000000,1.000000000,1.000000000
53821,99999,0.967814936,0.995680346,1.000000000,0.971628110
53922,13180,1.000000000,1.000000000,1.000000000,1.000000000
53803,99999,1.000000000,1.000000000,1.000000000,1.000000000
53959,12660,1.000000000,1.000000000,1.000000000,1.000000000
53946,99999,0.985762144,1.000000000,1.000000000,0.986405438
53559,31540,0.992292089,0.988095238,1.000000000,0.992357661
53562,31540,1.000000000,1.000000000,1.000000000,1.000000000
53554,38420,0.872611465,0.416666667,1.000000000,0.862985685
53565,99999,0.104761905,0.004629630,0.009708738,0.092810955
53575,31540,1.000000000,1.000000000,1.000000000,1.000000000
53520,27500,0.177627119,0.088888889,0.000000000,0.168056843
53206,33340,1.000000000,1.000000000,1.000000000,1.000000000
53209,33340,1.000000000,1.000000000,1.000000000,1.000000000
53214,33340,1.000000000,1.000000000,1.000000000,1.000000000
53190,27500,0.063832605,0.021834061,0.021333333,0.059637405
53222,33340,1.000000000,1.000000000,1.000000000,1.000000000
53184,48580,1.000000000,1.000000000,1.000000000,1.000000000
53227,33340,1.000000000,1.000000000,1.000000000,1.000000000
50677,47940,0.997885022,1.000000000,1.000000000,0.998120943
50801,99999,0.999396014,1.000000000,1.000000000,0.999485949
51101,43580,1.000000000,1.000000000,1.000000000,1.000000000
50833,99999,1.000000000,1.000000000,1.000000000,1.000000000
51247,99999,1.000000000,1.000000000,1.000000000,1.000000000
51248,99999,1.000000000,1.000000000,1.000000000,1.000000000
51249,99999,1.000000000,1.000000000,1.000000000,1.000000000
51338,43980,0.953252033,0.857142857,1.000000000,0.952941176
51054,43580,1.000000000,1.000000000,1.000000000,1.000000000
51465,99999,1.000000000,1.000000000,1.000000000,1.000000000
51458,99999,1.000000000,1.000000000,1.000000000,1.000000000
51243,99999,1.000000000,1.000000000,1.000000000,1.000000000
51063,99999,0.998113208,1.000000000,1.000000000,0.998236332
51449,16140,0.028063611,0.000000000,0.000000000,0.024732069
51111,43580,1.000000000,1.000000000,1.000000000,1.000000000
52141,99999,1.000000000,1.000000000,1.000000000,1.000000000
52151,99999,1.000000000,1.000000000,1.000000000,1.000000000
52155,99999,1.000000000,1.000000000,1.000000000,1.000000000
52057,99999,1.000000000,1.000000000,1.000000000,1.000000000
52215,99999,1.000000000,1.000000000,0.000000000,1.000000000
52216,16300,0.032689450,0.000000000,0.000000000,0.030428769
52218,16300,0.829608939,0.857142857,1.000000000,0.832653061
52032,99999,0.530303030,0.222222222,0.000000000,0.524390244
52324,16300,1.000000000,1.000000000,1.000000000,1.000000000
52231,99999,1.000000000,1.000000000,0.000000000,1.000000000
52339,99999,1.000000000,1.000000000,1.000000000,1.000000000
53081,43100,1.000000000,1.000000000,1.000000000,1.000000000
53142,29404,1.000000000,1.000000000,1.000000000,1.000000000
53120,39540,0.030655628,0.005649718,0.000000000,0.028870293
53147,48580,1.000000000,1.000000000,1.000000000,1.000000000
53158,29404,1.000000000,1.000000000,1.000000000,1.000000000
61277,44580,0.882971729,0.983606557,1.000000000,0.892215569
53006,13180,0.626000000,0.444444444,0.333333333,0.615094340
53045,33340,1.000000000,1.000000000,1.000000000,1.000000000
53007,33340,1.000000000,1.000000000,1.000000000,1.000000000
61231,19340,1.000000000,1.000000000,1.000000000,1.000000000
53013,43100,0.864418445,0.978260870,1.000000000,0.870249017
53072,33340,1.000000000,1.000000000,1.000000000,1.000000000
53040,33340,0.907227915,0.923076923,0.985714286,0.910590054
61259,19340,1.000000000,1.000000000,0.000000000,1.000000000
53021,33340,0.997875730,1.000000000,1.000000000,0.997989950
52623,15460,0.865810968,0.937500000,1.000000000,0.870431894
52627,22800,1.000000000,1.000000000,1.000000000,1.000000000
52537,36900,1.000000000,1.000000000,1.000000000,1.000000000
52574,99999,1.000000000,1.000000000,1.000000000,1.000000000
52625,22800,1.000000000,1.000000000,1.000000000,1.000000000
52411,16300,1.000000000,1.000000000,1.000000000,1.000000000
52768,19340,1.000000000,1.000000000,1.000000000,1.000000000
52802,19340,1.000000000,1.000000000,1.000000000,1.000000000
52645,99999,0.921554770,1.000000000,1.000000000,0.927213115
52731,99999,0.019950125,0.000000000,0.000000000,0.019230769
55042,33460,1.000000000,1.000000000,1.000000000,1.000000000
55019,22060,1.000000000,1.000000000,1.000000000,1.000000000
54891,99999,1.000000000,1.000000000,1.000000000,1.000000000
55063,99999,1.000000000,1.000000000,1.000000000,1.000000000
55005,33460,1.000000000,1.000000000,1.000000000,1.000000000
55055,33460,1.000000000,1.000000000,1.000000000,1.000000000
55006,99999,0.341666667,0.171428571,0.000000000,0.333716916
54766,20740,0.089452603,0.080000000,0.000000000,0.088461538
54771,99999,1.000000000,1.000000000,1.000000000,1.000000000
54745,20740,0.812379110,0.839285714,0.888888889,0.814153846
54755,99999,0.776679267,0.911458333,0.925925926,0.786907328
54724,20740,1.000000000,1.000000000,1.000000000,1.000000000
54759,99999,1.000000000,1.000000000,1.000000000,1.000000000
54847,99999,1.000000000,1.000000000,1.000000000,1.000000000
54722,20740,1.000000000,1.000000000,1.000000000,1.000000000
54856,99999,1.000000000,1.000000000,1.000000000,1.000000000
54870,99999,1.000000000,1.000000000,1.000000000,1.000000000
54661,99999,1.000000000,1.000000000,1.000000000,1.000000000
54832,99999,1.000000000,1.000000000,1.000000000,1.000000000
61111,40420,1.000000000,1.000000000,1.000000000,1.000000000
61115,40420,1.000000000,1.000000000,1.000000000,1.000000000
54020,99999,0.991371341,1.000000000,1.000000000,0.991919192
54603,29100,1.000000000,1.000000000,1.000000000,1.000000000
54011,33460,1.000000000,1.000000000,1.000000000,1.000000000
54631,99999,1.000000000,1.000000000,1.000000000,1.000000000
61087,99999,0.995375723,1.000000000,1.000000000,0.995712755
54610,99999,1.000000000,1.000000000,1.000000000,1.000000000
54613,99999,1.000000000,1.000000000,1.000000000,1.000000000
61110,40420,1.000000000,1.000000000,1.000000000,1.000000000
54023,33460,1.000000000,1.000000000,1.000000000,1.000000000
54209,99999,1.000000000,1.000000000,1.000000000,1.000000000
54129,11540,1.000000000,1.000000000,1.000000000,1.000000000
54124,24580,0.952025586,0.978260870,1.000000000,0.953861585
54155,24580,0.789417989,0.739583333,0.807692308,0.788467875
54467,44620,1.000000000,1.000000000,1.000000000,1.000000000
54481,44620,1.000000000,1.000000000,1.000000000,1.000000000
54486,43020,0.910301954,1.000000000,1.000000000,0.911867365
54487,99999,0.206746288,0.068965517,0.034090909,0.196667167
54493,99999,1.000000000,1.000000000,1.000000000,1.000000000
54529,99999,1.000000000,1.000000000,1.000000000,1.000000000
54542,99999,0.496815287,0.363636364,0.000000000,0.490797546
54442,32980,1.000000000,1.000000000,1.000000000,1.000000000
54548,99999,1.000000000,1.000000000,1.000000000,1.000000000
54552,99999,1.000000000,1.000000000,1.000000000,1.000000000
54495,49220,1.000000000,1.000000000,1.000000000,1.000000000
54456,99999,1.000000000,1.000000000,1.000000000,1.000000000
54452,48140,0.070903829,0.021775544,0.005405405,0.066659840
54525,99999,1.000000000,1.000000000,1.000000000,1.000000000
61032,23300,1.000000000,1.000000000,1.000000000,1.000000000
61070,23300,1.000000000,1.000000000,1.000000000,1.000000000
61071,44580,0.992334815,0.994186047,1.000000000,0.992682590
61073,40420,1.000000000,1.000000000,1.000000000,1.000000000
61080,40420,1.000000000,1.000000000,1.000000000,1.000000000
61078,99999,0.887195122,0.868421053,1.000000000,0.888101983
61030,40300,1.000000000,1.000000000,1.000000000,1.000000000
61048,23300,0.981206726,0.992481203,1.000000000,0.982312925
60030,29404,1.000000000,1.000000000,1.000000000,1.000000000
60043,16974,1.000000000,1.000000000,1.000000000,1.000000000
60025,16974,1.000000000,1.000000000,1.000000000,1.000000000
60034,16974,1.000000000,1.000000000,1.000000000,1.000000000
60051,16974,0.812603911,0.841322314,0.539855072,0.809732946
60069,29404,1.000000000,1.000000000,1.000000000,1.000000000
60051,29404,0.187396089,0.158677686,0.460144928,0.190267054
54929,99999,0.805435031,0.950657895,0.914893617,0.816830647
54935,22540,1.000000000,1.000000000,1.000000000,1.000000000
54914,11540,0.970560647,0.961429382,0.970914127,0.969591287
60005,16974,1.000000000,1.000000000,1.000000000,1.000000000
54940,99999,0.642145230,0.641509434,0.785714286,0.643967093
54950,99999,0.757746479,0.735849057,0.937500000,0.760797342
56557,99999,1.000000000,1.000000000,1.000000000,1.000000000
56742,99999,0.978021978,1.000000000,1.000000000,0.978947368
56750,99999,0.981636060,1.000000000,1.000000000,0.983383686
56551,22260,1.000000000,1.000000000,1.000000000,1.000000000
56572,22260,0.962529976,0.896907216,1.000000000,0.961061436
57013,43620,1.000000000,1.000000000,1.000000000,1.000000000
57025,43580,1.000000000,1.000000000,1.000000000,1.000000000
57039,43620,1.000000000,1.000000000,1.000000000,1.000000000
56545,99999,1.000000000,1.000000000,1.000000000,1.000000000
56589,99999,1.000000000,1.000000000,1.000000000,1.000000000
56721,24220,1.000000000,1.000000000,1.000000000,1.000000000
56584,99999,1.000000000,1.000000000,1.000000000,1.000000000
56751,99999,1.000000000,1.000000000,1.000000000,1.000000000
57065,99999,1.000000000,0.000000000,1.000000000,1.000000000
56587,22260,1.000000000,1.000000000,1.000000000,1.000000000
57075,99999,1.000000000,1.000000000,1.000000000,1.000000000
57072,49460,0.713636364,1.000000000,1.000000000,0.716216216
56660,99999,1.000000000,1.000000000,1.000000000,1.000000000
57021,43620,1.000000000,1.000000000,1.000000000,1.000000000
56381,99999,1.000000000,1.000000000,1.000000000,1.000000000
56401,14660,1.000000000,1.000000000,1.000000000,1.000000000
56446,99999,0.877742947,0.692307692,1.000000000,0.876319759
56452,14660,1.000000000,1.000000000,1.000000000,1.000000000
56467,99999,1.000000000,1.000000000,1.000000000,1.000000000
56464,99999,0.981818182,1.000000000,1.000000000,0.982394366
56345,99999,1.000000000,1.000000000,1.000000000,1.000000000
56433,14660,0.171828172,0.055555556,0.166666667,0.169738118
56621,99999,0.982032854,1.000000000,1.000000000,0.983365019
56362,99999,0.060967742,0.000000000,0.000000000,0.054608495
56327,10820,0.757437071,1.000000000,0.666666667,0.758465011
56209,48820,0.934862385,1.000000000,1.000000000,0.936663693
56251,48820,1.000000000,1.000000000,1.000000000,1.000000000
56074,31860,1.000000000,1.000000000,1.000000000,1.000000000
56117,49380,1.000000000,1.000000000,1.000000000,1.000000000
56208,99999,1.000000000,1.000000000,1.000000000,1.000000000
56252,99999,0.956873315,1.000000000,1.000000000,0.959595960
56249,99999,1.000000000,1.000000000,1.000000000,1.000000000
56119,49380,0.811816193,0.800000000,1.000000000,0.812765957
56110,49380,1.000000000,1.000000000,1.000000000,1.000000000
56237,99999,1.000000000,1.000000000,1.000000000,1.000000000
56147,49380,0.220930233,0.333333333,0.000000000,0.225806452
56265,99999,1.000000000,1.000000000,1.000000000,1.000000000
56068,99999,0.855421687,0.714285714,1.000000000,0.854117647
56280,99999,0.986899563,1.000000000,1.000000000,0.988095238
56289,48820,0.858064516,0.500000000,1.000000000,0.857594937
55115,33460,1.000000000,1.000000000,1.000000000,1.000000000
55128,33460,1.000000000,1.000000000,1.000000000,1.000000000
55303,33460,1.000000000,1.000000000,1.000000000,1.000000000
55346,33460,1.000000000,1.000000000,1.000000000,1.000000000
55379,33460,1.000000000,1.000000000,1.000000000,1.000000000
55344,33460,1.000000000,1.000000000,1.000000000,1.000000000
55350,26780,0.977153110,0.994497937,1.000000000,0.979367263
55320,41060,0.372193024,0.475409836,0.131578947,0.370894161
55376,33460,1.000000000,1.000000000,1.000000000,1.000000000
55936,12380,1.000000000,1.000000000,1.000000000,1.000000000
55951,12380,0.809711286,0.923076923,0.687500000,0.809102402
55812,20260,1.000000000,1.000000000,1.000000000,1.000000000
55965,40340,1.000000000,1.000000000,1.000000000,1.000000000
55811,20260,1.000000000,1.000000000,1.000000000,1.000000000
55976,40340,0.995634459,1.000000000,1.000000000,0.995956873
55917,40340,0.107623318,0.053571429,0.000000000,0.104077906
55963,40340,0.368772067,0.153846154,0.022222222,0.356661677
56041,35580,0.988071571,1.000000000,1.000000000,0.988212181
56055,31860,1.000000000,1.000000000,1.000000000,1.000000000
56028,33460,0.965079365,1.000000000,1.000000000,0.965785381
56039,21860,0.937369520,1.000000000,1.000000000,0.940239044
55720,20260,1.000000000,1.000000000,1.000000000,1.000000000
55458,33460,1.000000000,1.000000000,1.000000000,1.000000000
55721,24330,1.000000000,1.000000000,1.000000000,1.000000000
55731,20260,0.892467394,0.936781609,0.716666667,0.886306099
55474,33460,0.000000000,1.000000000,0.000000000,1.000000000
55734,20260,1.000000000,1.000000000,1.000000000,1.000000000
55431,33460,1.000000000,1.000000000,1.000000000,1.000000000
55751,20260,1.000000000,1.000000000,0.000000000,1.000000000
55760,99999,1.000000000,1.000000000,1.000000000,1.000000000
55798,20260,0.997252747,1.000000000,1.000000000,0.997333333
55807,20260,1.000000000,1.000000000,1.000000000,1.000000000
55810,20260,1.000000000,1.000000000,1.000000000,1.000000000
55718,20260,1.000000000,1.000000000,1.000000000,1.000000000
55767,20260,0.889028213,1.000000000,1.000000000,0.896551724
55408,33460,1.000000000,1.000000000,1.000000000,1.000000000
55410,33460,1.000000000,1.000000000,1.000000000,1.000000000
55398,33460,1.000000000,1.000000000,1.000000000,1.000000000
55412,33460,1.000000000,1.000000000,1.000000000,1.000000000
55426,33460,1.000000000,1.000000000,1.000000000,1.000000000
55428,33460,1.000000000,1.000000000,1.000000000,1.000000000
60455,16974,1.000000000,1.000000000,1.000000000,1.000000000
60466,16974,1.000000000,1.000000000,1.000000000,1.000000000
60449,16974,1.000000000,1.000000000,1.000000000,1.000000000
60473,16974,1.000000000,1.000000000,1.000000000,1.000000000
60469,16974,1.000000000,1.000000000,1.000000000,1.000000000
60447,16974,1.000000000,1.000000000,1.000000000,1.000000000
60505,20994,1.000000000,1.000000000,1.000000000,1.000000000
60504,16974,0.794311902,0.831703911,0.816901408,0.798638981
60501,16974,1.000000000,1.000000000,1.000000000,1.000000000
60407,16974,1.000000000,1.000000000,1.000000000,1.000000000
60410,16974,1.000000000,1.000000000,1.000000000,1.000000000
60426,16974,1.000000000,1.000000000,1.000000000,1.000000000
60406,16974,1.000000000,1.000000000,1.000000000,1.000000000
60429,16974,1.000000000,1.000000000,1.000000000,1.000000000
60154,16974,1.000000000,1.000000000,1.000000000,1.000000000
60169,16974,1.000000000,1.000000000,1.000000000,1.000000000
60172,16974,1.000000000,1.000000000,1.000000000,1.000000000
60160,16974,1.000000000,1.000000000,1.000000000,1.000000000
60162,16974,1.000000000,1.000000000,1.000000000,1.000000000
60140,20994,0.999371938,0.994791667,1.000000000,0.999173066
60301,16974,1.000000000,1.000000000,1.000000000,1.000000000
57223,99999,1.000000000,1.000000000,1.000000000,1.000000000
57501,38180,1.000000000,1.000000000,1.000000000,1.000000000
57332,33580,0.801261830,0.909090909,1.000000000,0.811209440
57532,38180,1.000000000,1.000000000,1.000000000,1.000000000
57580,99999,1.000000000,1.000000000,1.000000000,1.000000000
57317,99999,1.000000000,1.000000000,1.000000000,1.000000000
57702,39660,0.999873610,1.000000000,1.000000000,0.999888691
57469,99999,1.000000000,1.000000000,1.000000000,1.000000000
57249,99999,1.000000000,1.000000000,1.000000000,1.000000000
57319,43620,0.872246696,0.923076923,1.000000000,0.881048387
57313,99999,1.000000000,1.000000000,1.000000000,1.000000000
57438,99999,1.000000000,1.000000000,1.000000000,1.000000000
57457,99999,1.000000000,1.000000000,1.000000000,1.000000000
58103,22020,1.000000000,1.000000000,1.000000000,1.000000000
57718,39660,1.000000000,1.000000000,1.000000000,1.000000000
58203,24220,1.000000000,1.000000000,1.000000000,1.000000000
58256,24220,1.000000000,1.000000000,1.000000000,1.000000000
58275,24220,0.658940397,1.000000000,0.000000000,0.658064516
58341,99999,1.000000000,1.000000000,1.000000000,1.000000000
58012,22020,1.000000000,1.000000000,1.000000000,1.000000000
58374,99999,1.000000000,1.000000000,1.000000000,1.000000000
58421,99999,0.984496124,0.995169082,1.000000000,0.986263736
58366,99999,1.000000000,1.000000000,1.000000000,1.000000000
58474,99999,1.000000000,1.000000000,1.000000000,1.000000000
58495,99999,1.000000000,1.000000000,1.000000000,1.000000000
58461,99999,1.000000000,1.000000000,1.000000000,1.000000000
58494,13900,1.000000000,1.000000000,1.000000000,1.000000000
58220,99999,1.000000000,1.000000000,1.000000000,1.000000000
58275,99999,0.341059603,0.000000000,1.000000000,0.341935484
57719,39660,1.000000000,1.000000000,1.000000000,1.000000000
59864,99999,1.000000000,1.000000000,1.000000000,1.000000000
59923,99999,1.000000000,1.000000000,1.000000000,1.000000000
59807,33540,1.000000000,1.000000000,1.000000000,1.000000000
60117,16974,0.000000000,1.000000000,1.000000000,1.000000000
60126,16974,1.000000000,1.000000000,1.000000000,1.000000000
59452,99999,1.000000000,1.000000000,1.000000000,1.000000000
59221,99999,1.000000000,1.000000000,1.000000000,1.000000000
59436,99999,0.993877551,1.000000000,1.000000000,0.994296578
59771,14580,1.000000000,1.000000000,1.000000000,1.000000000
59440,99999,0.653465347,0.000000000,0.000000000,0.647058824
59730,14580,1.000000000,1.000000000,1.000000000,1.000000000
59801,33540,1.000000000,1.000000000,1.000000000,1.000000000
58654,99999,1.000000000,1.000000000,1.000000000,1.000000000
58703,33500,1.000000000,1.000000000,1.000000000,1.000000000
58626,99999,1.000000000,1.000000000,1.000000000,1.000000000
58652,19860,0.917171717,1.000000000,1.000000000,0.921455939
59072,99999,0.999565595,1.000000000,1.000000000,0.999608611
58768,33500,1.000000000,1.000000000,1.000000000,1.000000000
58561,99999,1.000000000,1.000000000,1.000000000,1.000000000
58782,33500,0.943396226,1.000000000,1.000000000,0.944785276
59079,13740,1.000000000,1.000000000,1.000000000,1.000000000
62052,41180,1.000000000,1.000000000,1.000000000,1.000000000
62080,99999,1.000000000,1.000000000,1.000000000,1.000000000
62087,41180,1.000000000,1.000000000,1.000000000,1.000000000
62220,41180,1.000000000,1.000000000,1.000000000,1.000000000
62217,99999,1.000000000,1.000000000,1.000000000,1.000000000
62265,41180,1.000000000,1.000000000,1.000000000,1.000000000
62034,41180,1.000000000,1.000000000,1.000000000,1.000000000
62232,41180,1.000000000,1.000000000,1.000000000,1.000000000
61856,16580,1.000000000,1.000000000,1.000000000,1.000000000
61910,99999,0.951895869,0.989949749,1.000000000,0.956973294
61853,16580,1.000000000,1.000000000,1.000000000,1.000000000
62002,41180,1.000000000,1.000000000,1.000000000,1.000000000
61911,99999,0.979132345,0.988188976,1.000000000,0.980714958
61852,99999,0.064814815,0.000000000,0.000000000,0.063636364
62017,99999,0.989775051,1.000000000,1.000000000,0.990059642
62013,41180,1.000000000,1.000000000,1.000000000,1.000000000
61813,16580,1.000000000,1.000000000,1.000000000,1.000000000
61929,99999,0.032786885,0.000000000,0.000000000,0.030848329
60642,16974,1.000000000,1.000000000,1.000000000,1.000000000
60661,16974,1.000000000,1.000000000,1.000000000,1.000000000
60645,16974,1.000000000,1.000000000,1.000000000,1.000000000
60518,36860,0.881458967,0.928571429,1.000000000,0.885350318
60512,16974,1.000000000,1.000000000,0.000000000,1.000000000
60545,16974,1.000000000,1.000000000,1.000000000,1.000000000
60515,16974,1.000000000,1.000000000,1.000000000,1.000000000
60542,20994,1.000000000,1.000000000,1.000000000,1.000000000
60561,16974,1.000000000,1.000000000,1.000000000,1.000000000
60585,16974,1.000000000,1.000000000,1.000000000,1.000000000
60518,20994,0.077203647,0.071428571,0.000000000,0.075275043
60942,19180,0.977084025,0.981549815,1.000000000,0.978606534
60930,99999,1.000000000,1.000000000,1.000000000,1.000000000
60970,99999,1.000000000,1.000000000,1.000000000,1.000000000
61314,36860,1.000000000,1.000000000,1.000000000,1.000000000
61422,31380,1.000000000,1.000000000,1.000000000,1.000000000
61428,23660,1.000000000,1.000000000,1.000000000,1.000000000
60598,16974,1.000000000,1.000000000,1.000000000,1.000000000
60951,99999,1.000000000,1.000000000,1.000000000,1.000000000
61455,31380,1.000000000,1.000000000,1.000000000,1.000000000
60946,16580,0.898989899,1.000000000,0.000000000,0.906542056
61379,36860,1.000000000,1.000000000,1.000000000,1.000000000
61415,15900,0.658431794,0.615384615,1.000000000,0.660714286
60631,16974,1.000000000,1.000000000,1.000000000,1.000000000
60634,16974,1.000000000,1.000000000,1.000000000,1.000000000
60605,16974,1.000000000,1.000000000,1.000000000,1.000000000
60609,16974,1.000000000,1.000000000,1.000000000,1.000000000
60603,16974,1.000000000,1.000000000,1.000000000,1.000000000
61739,38700,1.000000000,1.000000000,1.000000000,1.000000000
60612,16974,1.000000000,1.000000000,1.000000000,1.000000000
61547,37900,1.000000000,1.000000000,1.000000000,1.000000000
61604,37900,1.000000000,1.000000000,1.000000000,1.000000000
61542,15900,1.000000000,1.000000000,1.000000000,1.000000000
61550,37900,1.000000000,1.000000000,1.000000000,1.000000000
61462,99999,1.000000000,1.000000000,1.000000000,1.000000000
61545,37900,1.000000000,1.000000000,1.000000000,1.000000000
61560,36860,0.991364421,1.000000000,1.000000000,0.991467577
61480,15460,1.000000000,1.000000000,1.000000000,1.000000000
61610,37900,1.000000000,1.000000000,1.000000000,1.000000000
61533,37900,0.898148148,0.928571429,0.875000000,0.898203593
65301,42740,0.999689383,1.000000000,1.000000000,0.999725003
65330,32180,1.000000000,1.000000000,1.000000000,1.000000000
65340,32180,0.992266161,0.998678996,1.000000000,0.993098160
65360,99999,0.833629104,0.943502825,1.000000000,0.843813387
63650,99999,0.829797265,0.958823529,0.928571429,0.840448469
63664,99999,1.000000000,1.000000000,1.000000000,1.000000000
65360,42740,0.102040816,0.050847458,0.000000000,0.096957404
63624,99999,0.215783664,0.062500000,0.115384615,0.211764706
63630,99999,0.995485327,1.000000000,1.000000000,0.995623632
65349,32180,1.000000000,1.000000000,1.000000000,1.000000000
63656,99999,1.000000000,1.000000000,1.000000000,1.000000000
65323,99999,1.000000000,1.000000000,1.000000000,1.000000000
65351,32180,0.927364865,0.985714286,0.937500000,0.933628319
63771,43460,0.940336134,0.925000000,0.979166667,0.941314554
63801,99999,0.122890593,0.100309598,0.157635468,0.120819545
63821,28380,1.000000000,1.000000000,1.000000000,1.000000000
65337,42740,1.000000000,1.000000000,1.000000000,1.000000000
63730,16020,0.070634402,0.015151515,0.000000000,0.065861027
65063,27620,1.000000000,1.000000000,1.000000000,1.000000000
65085,27620,1.000000000,1.000000000,1.000000000,1.000000000
65258,99999,1.000000000,1.000000000,1.000000000,1.000000000
65035,27620,1.000000000,1.000000000,1.000000000,1.000000000
65244,33620,0.979797980,0.979166667,0.666666667,0.977011494
63390,41180,1.000000000,1.000000000,1.000000000,1.000000000
63401,25300,1.000000000,1.000000000,1.000000000,1.000000000
63437,99999,1.000000000,1.000000000,1.000000000,1.000000000
63368,41180,1.000000000,1.000000000,1.000000000,1.000000000
63388,27620,1.000000000,1.000000000,1.000000000,1.000000000
63473,39500,1.000000000,1.000000000,1.000000000,1.000000000
63353,99999,1.000000000,1.000000000,1.000000000,1.000000000
63557,99999,0.978021978,1.000000000,1.000000000,0.979381443
63352,33020,0.955339806,1.000000000,1.000000000,0.957952468
63452,39500,1.000000000,1.000000000,1.000000000,1.000000000
63556,99999,1.000000000,1.000000000,1.000000000,1.000000000
65010,17860,1.000000000,1.000000000,1.000000000,1.000000000
63560,99999,1.000000000,0.000000000,1.000000000,1.000000000
65017,99999,1.000000000,1.000000000,1.000000000,1.000000000
63469,99999,1.000000000,1.000000000,1.000000000,1.000000000
63448,39500,1.000000000,1.000000000,1.000000000,1.000000000
62341,22800,1.000000000,1.000000000,1.000000000,1.000000000
62379,22800,0.967713004,0.968750000,0.962962963,0.967689822
62422,99999,1.000000000,1.000000000,1.000000000,1.000000000
62373,22800,0.917721519,1.000000000,1.000000000,0.919254658
62373,39500,0.082278481,0.000000000,0.000000000,0.080745342
62423,99999,1.000000000,1.000000000,1.000000000,1.000000000
62450,99999,1.000000000,1.000000000,1.000000000,1.000000000
62370,99999,1.000000000,1.000000000,1.000000000,1.000000000
62434,99999,1.000000000,0.000000000,1.000000000,1.000000000
62440,16660,1.000000000,1.000000000,1.000000000,1.000000000
62354,22800,1.000000000,1.000000000,1.000000000,1.000000000
62320,39500,1.000000000,1.000000000,1.000000000,1.000000000
62522,19500,1.000000000,1.000000000,1.000000000,1.000000000
62530,44100,1.000000000,1.000000000,1.000000000,1.000000000
62540,45380,1.000000000,1.000000000,1.000000000,1.000000000
62520,44100,1.000000000,1.000000000,1.000000000,1.000000000
62613,44100,0.990218642,0.983606557,1.000000000,0.990228013
62618,99999,1.000000000,1.000000000,1.000000000,1.000000000
62640,41180,0.995035852,1.000000000,1.000000000,0.995403473
62691,99999,1.000000000,1.000000000,1.000000000,1.000000000
62666,30660,0.941580756,0.923076923,0.000000000,0.940789474
62677,44100,0.999111901,1.000000000,1.000000000,0.999131190
62550,99999,0.827639752,0.921568627,1.000000000,0.837455830
62711,44100,1.000000000,1.000000000,1.000000000,1.000000000
62638,27300,0.992248062,1.000000000,1.000000000,0.992514970
62803,99999,1.000000000,1.000000000,1.000000000,1.000000000
62824,99999,1.000000000,1.000000000,1.000000000,1.000000000
62828,99999,1.000000000,1.000000000,1.000000000,1.000000000
63133,41180,1.000000000,1.000000000,1.000000000,1.000000000
63303,41180,1.000000000,1.000000000,1.000000000,1.000000000
